"country_code","region_name","iata","icao","airport","latitude","longitude"
"BR","Amazonas","MBZ","SWMW","Maues Airport","-3.37217","-57.7248"
"BR","Amazonas","MNX","SBMY","Manicore Airport","-5.81138","-61.2783"
"BR","Amazonas","NVP","SWNA","Novo Aripuana Airport","-5.11803","-60.3649"
"BR","Amazonas","OLC","SDCG","Senadora Eunice Michiles Airport","-3.46793","-68.9204"
"BR","Amazonas","PIN","SWPI","Julio Belem","-2.67302","-56.7772"
"BR","Amazonas","PLL","SBMN","Manaus Air Force Base","-3.14604","-59.9863"
"BR","Amazonas","RBB","SWBR","Borba Airport","-4.40634","-59.6024"
"BR","Amazonas","SJL","SBUA","Sao Gabriel da Cachoeira Airport","-0.14835","-66.9855"
"BR","Amazonas","TBT","SBTT","Tabatinga International Airport","-4.25567","-69.9358"
"BR","Amazonas","TFF","SBTF","Tefe Airport","-3.38294","-64.7241"
"BR","Bahia","BMS","SNBU","Socrates Mariani Bittencourt Airport","-14.2554","-41.8175"
"BR","Bahia","BPS","SBPS","Porto Seguro Airport","-16.4386","-39.0809"
"BR","Bahia","BQQ","SNBX","Barra Airport (Brazil)","-11.0808","-43.1475"
"BR","Bahia","BRA","SNBR","Barreiras Airport","-12.0789","-45.009"
"BR","Bahia","BVM","SNBL","Belmonte Airport","-15.8717","-38.8719"
"BR","Bahia","CNV","SNED","Canavieiras Airport","-15.667","-38.9547"
"BR","Bahia","CRQ","SBCV","Caravelas Airport","-17.6523","-39.2531"
"BR","Bahia","FEC","SNJD","Feira de Santana Airport (Gov. Joao Durval Carneiro Airport)","-12.2003","-38.9068"
"BR","Bahia","GNM","SNGI","Guanambi Airport","-14.2082","-42.7461"
"BR","Bahia","IOS","SBIL","Ilheus Jorge Amado Airport","-14.816","-39.0332"
"BR","Bahia","IPU","SNIU","Ipiau Airport","-14.1339","-39.7339"
"BR","Bahia","IRE","SNIC","Irece Airport","-11.3399","-41.847"
"BR","Bahia","ITE","SNZW","Itubera Airport","-13.7322","-39.1417"
"BR","Bahia","ITN","SNHA","Itabuna Airport","-14.8105","-39.2904"
"BR","Bahia","JCM","SNJB","Jacobina Airport","-11.1632","-40.5531"
"BR","Bahia","JEQ","SNJK","Jequie Airport","-13.8777","-40.0716"
"BR","Bahia","LAZ","SBLP","Bom Jesus da Lapa Airport","-13.2621","-43.4081"
"BR","Bahia","LEC","SBLE","Coronel Horacio de Mattos Airport","-12.4823","-41.277"
"BR","Bahia","MVS","SNMU","Mucuri Airport","-18.0489","-39.8642"
"BR","Bahia","PAV","SBUF","Paulo Afonso Airport","-9.40088","-38.2506"
"BR","Bahia","PDF","SNRD","Prado Airport","-17.2967","-39.2712"
"BR","Bahia","SSA","SBSV","Deputado Luis Eduardo Magalhaes International Airport","-12.9086","-38.3225"
"BR","Bahia","TXF","SNTF","Teixeira de Freitas Airport (9 de maio Airport)","-17.5245","-39.6685"
"BR","Bahia","UNA","SBTC","Una-Comandatuba Airport","-15.3552","-38.999"
"BR","Bahia","VAL","SNVB","Valenca Airport","-13.2965","-38.9924"
"BR","Bahia","VDC","SBQV","Pedro Otacilio Figueiredo Airport","-14.8628","-40.8631"
"BR","Ceara","ARX","SBAC","Aracati Airport","-4.56861","-37.8047"
"BR","Ceara","CMC","SNWC","Camocim Airport","-2.89618","-40.858"
"BR","Ceara","FOR","SBFZ","Pinto Martins - Fortaleza International Airport","-3.77628","-38.5326"
"BR","Ceara","JDO","SBJU","Juazeiro do Norte Airport","-7.21896","-39.2701"
"BR","Ceara","JJD","SBJE","Comte. Ariston Pessoa Regional Airport","-2.90667","-40.3581"
"BR","Distrito Federal","BSB","SBBR","Brasilia International Airport (Presidente J. Kubitschek Int'l Airport)","-15.8692","-47.9208"
"BR","Espirito Santo","CDI","SNKI","Cachoeiro de Itapemirim Airport (Raimundo de Andrade Airport)","-20.8343","-41.1856"
"BR","Espirito Santo","GUZ","SNGA","Guarapari Airport","-20.6465","-40.4919"
"BR","Espirito Santo","SBJ","SNMX","Sao Mateus Airport","-18.7213","-39.8337"
"BR","Espirito Santo","VIX","SBVT","Eurico de Aguiar Salles Airport","-20.2581","-40.2864"
"BR","Goias","APS","SWNS","Anapolis Airport","-16.3623","-48.9271"
"BR","Goias","ARS","SWEC","Aragarcas Airport","-15.8994","-52.2411"
"BR","Goias","CLV","SBCN","Caldas Novas Airport","-17.7253","-48.6075"
"BR","Goias","GYN","SBGO","Santa Genoveva Airport","-16.632","-49.2207"
"BR","Goias","ITR","SBIT","Itumbiara Airport","-18.4447","-49.2134"
"BR","Goias","JTI","SWJW","Jatai Airport","-17.8299","-51.773"
"BR","Goias","MQH","SBMC","Minacu Airport","-13.5491","-48.1953"
"BR","Goias","NQL","SWNQ","Niquelandia Air","-14.4349","-48.4915"
"BR","Goias","RVD","SWLC","General Leite de Castro Airport","-17.8347","-50.9561"
"BR","Goias","SQM","SWUA","Sao Miguel do Araguaia Airport","-13.3313","-50.1976"
"BR","Goias","TLZ","SWKT","Catalao Airport","-18.2168","-47.8997"
"BR","Maranhao","APY","SNAI","Alto Parnaiba Airport","-9.08361","-45.9506"
"BR","Maranhao","BDC","SNBC","Barra do Corda Airport","-5.5025","-45.2158"
"BR","Maranhao","BRB","SBRR","Barreirinhas Airport","-2.75663","-42.8057"
"BR","Maranhao","BSS","SNBS","Balsas Airport","-7.52603","-46.0533"
"BR","Maranhao","CLN","SBCI","Carolina Airport","-7.32044","-47.4587"
"BR","Maranhao","CPU","","Cururupu Airport","-1.82111","-44.8669"
"BR","Maranhao","CTP","SNCP","Carutapera Airport","-1.25028","-46.0172"
"BR","Maranhao","GMS","SNGM","Guimaraes Airport","-2.10944","-44.6511"
"BR","Maranhao","IMP","SBIZ","Imperatriz Airport (Prefeito Renato Moreira Airport)","-5.53129","-47.46"
"BR","Maranhao","PDR","","Presidente Dutra Airport","-5.3098","-44.481"
"BR","Maranhao","PHI","SNYE","Pinheiro Airport","-2.48361","-45.0672"
"BR","Maranhao","SLZ","SBSL","Marechal Cunha Machado International Airport","-2.58536","-44.2341"
"BR","Mato Grosso do Sul","BYO","SBDB","Bonito Airport","-21.2473","-56.4525"
"BR","Mato Grosso do Sul","CGR","SBCG","Campo Grande International Airport","-20.4687","-54.6725"
"BR","Mato Grosso do Sul","CMG","SBCR","Corumba International Airport","-19.0119","-57.6714"
"BR","Mato Grosso do Sul","CSS","SSCL","Cassilandia Airport","-19.1464","-51.6853"
"BR","Mato Grosso do Sul","DOU","SSDO","Dourados Airport (Francisco de Matos Pereira Airport)","-22.2019","-54.9266"
"BR","Mato Grosso do Sul","PBB","SSPN","Paranaiba Airport","-19.6512","-51.1994"
"BR","Mato Grosso do Sul","PMG","SBPP","Ponta Pora International Airport","-22.5496","-55.7026"
"BR","Mato Grosso do Sul","TJL","SBTG","Plinio Alarcom Airport","-20.7542","-51.6842"
"BR","Mato Grosso","AFL","SBAT","Alta Floresta Airport","-9.86639","-56.105"
"BR","Mato Grosso","AIR","SSOU","Aripuana Airport","-10.1883","-59.4573"
"BR","Mato Grosso","AZL","SWTU","Fazenda Tucunare Airport","-13.4655","-58.8669"
"BR","Mato Grosso","BPG","SBBW","Barra do Garcas Airport","-15.8613","-52.3889"
"BR","Mato Grosso","CCX","SWKC","Caceres Airport","-16.0436","-57.6299"
"BR","Mato Grosso","CFO","","Confresa Airport","-10.6344","-51.5636"
"BR","Mato Grosso","CGB","SBCY","Marechal Rondon International Airport","-15.6529","-56.1167"
"BR","Mato Grosso","CQA","SWEK","Canarana Airport","-13.5744","-52.2706"
"BR","Mato Grosso","DMT","SWDM","Diamantino Airport","-14.3769","-56.4004"
"BR","Mato Grosso","GGB","SWHP","Agua Boa Airport","-14.0194","-52.1522"
"BR","Mato Grosso","JIA","SWJN","Juina Airport","-11.4194","-58.7017"
"BR","Mato Grosso","JRN","SWJU","Juruena Airport","-10.3058","-58.4894"
"BR","Mato Grosso","JUA","SIZX","Mauro Luiz Frizon Airport","-11.2966","-57.5495"
"BR","Mato Grosso","LCB","","Pontes e Lacerda Airport","-15.1934","-59.3848"
"BR","Mato Grosso","LVR","SILC","Bom Futuro Municipal Airport","-13.0379","-55.9502"
"BR","Mato Grosso","MBK","SWXM","Orlando Villas-Boas Regional Airport","-10.1703","-54.9528"
"BR","Mato Grosso","MTG","SWVB","Mato Grosso Airport","-14.9942","-59.9458"
"BR","Mato Grosso","NOK","SWXV","Nova Xavantina Airport","-14.6983","-52.3464"
"BR","Mato Grosso","OPS","SWSI","Presidente Joao Figueiredo Airport","-11.885","-55.5861"
"BR","Mato Grosso","OTT","","Andre Maggi Airport","-9.89861","-58.5819"
"BR","Mato Grosso","PBV","SWPG","Aeroporto de Porto dos Gauchos Airport","-11.5404","-57.3782"
"BR","Mato Grosso","PBX","SWPQ","Fazenda Piraguassu Airport","-10.8611","-51.685"
"BR","Mato Grosso","ROO","SWRD","Maestro Marinho Franco Airport","-16.586","-54.7248"
"BR","Mato Grosso","STZ","SWST","Santa Terezinha Airport","-10.4647","-50.5186"
"BR","Mato Grosso","SWM","","Suia-Missu Airport","-11.6717","-51.4347"
"BR","Mato Grosso","SXO","SWFX","Sao Felix do Araguaia","-11.6324","-50.6896"
"BR","Mato Grosso","TGQ","SWTS","Tangara da Serra Airport","-14.662","-57.4435"
"BR","Mato Grosso","VLP","SWVC","Vila Rica Municipal Airport","-9.97944","-51.1422"
"BR","Minas Gerais","AAX","SBAX","Araxa Airport","-19.5632","-46.9604"
"BR","Minas Gerais","AMJ","SNAR","Almenara Airport","-16.1839","-40.6672"
"BR","Minas Gerais","DIQ","SNDV","Divinopolis Airport (Brigadeiro Cabral Airport)","-20.1807","-44.8709"
"BR","Minas Gerais","DTI","SNDT","Diamantina Airport","-18.232","-43.6504"
"BR","Minas Gerais","ESI","","Espinosa Airport","-14.9337","-42.81"
"BR","Minas Gerais","GVR","SBGV","Coronel Altino Machado de Oliveira Airport","-18.8952","-41.9822"
"BR","Minas Gerais","IPN","SBIP","Vale do Aco Regional Airport","-19.4707","-42.4876"
"BR","Minas Gerais","ITI","","Itambacuri Airport","-8.7","-51.1742"
"BR","Minas Gerais","IZA","SBZM","Presidente Itamar Franco Airport (Zona da Mata Regional Airport)","-21.5131","-43.1731"
"BR","Minas Gerais","JDF","SBJF","Francisco Alvares de Assis Airport","-21.7915","-43.3868"
"BR","Minas Gerais","JDR","SNJR","Prefeito Octavio de Almeida Neves Airport","-21.085","-44.2247"
"BR","Minas Gerais","JNA","SNJN","Januaria Airport","-15.4738","-44.3855"
"BR","Minas Gerais","LEP","SNDN","Leopoldina Airport","-21.4661","-42.727"
"BR","Minas Gerais","MOC","SBMK","Montes Claros/Mario Ribeiro Airport","-16.7069","-43.8189"
"BR","Minas Gerais","NNU","SNNU","Nanuque Airport","-17.8233","-40.3299"
"BR","Minas Gerais","PIV","SNPX","Pirapora Airport","-17.3169","-44.8603"
"BR","Minas Gerais","POJ","SNPD","Pedro Pereira dos Santos Airport","-18.6728","-46.4912"
"BR","Minas Gerais","POO","SBPC","Pocos de Caldas Airport","-21.843","-46.5679"
"BR","Minas Gerais","PPY","SNZA","Pouso Alegre Airport","-22.2892","-45.9191"
"BR","Minas Gerais","PSW","SNOS","Municipal José Figueiredo Airport","-20.7322","-46.6618"
"BR","Minas Gerais","SSO","SNLO","Sao Lourenco Airport","-22.0909","-45.0445"
"BR","Minas Gerais","TFL","SNTO","Teofilo Otoni Airport (Juscelino Kubitscheck Airport)","-17.8923","-41.5136"
"BR","Minas Gerais","UBA","SBUR","Mario de Almeida Franco Airport","-19.7647","-47.9661"
"BR","Minas Gerais","UDI","SBUL","Ten. Cel. Av. Cesar Bombonato Airport","-18.8836","-48.2253"
"BR","Minas Gerais","VAG","SBVG","Major Brigadeiro Trompowsky Airport","-21.5901","-45.4733"
"BR","Para","ALT","","Alenquer Airport","-1.917","-54.7231"
"BR","Para","ATM","SBHT","Altamira Airport","-3.25391","-52.254"
"BR","Para","BEL","SBBE","Val de Cans International Airport","-1.37925","-48.4763"
"BR","Para","BVS","SNVS","Breves Airport","-1.63653","-50.4436"
"BR","Para","CDJ","SBAA","Conceicao do Araguaia Airport","-8.34835","-49.3015"
"BR","Para","CKS","SBCJ","Carajas Airport","-6.11528","-50.0014"
"BR","Para","CMP","SNKE","Santana do Araguaia Airport","-9.31997","-50.3285"
"BR","Para","CMT","","Cameta Airport","-2.2468","-49.56"
"BR","Para","GGF","SNYA","Almeirim Airport","-1.47917","-52.5781"
"BR","Para","ITB","SBIH","Itaituba Airport","-4.24234","-56.0007"
"BR","Para","JCR","SBEK","Jacareacanga Airport","-6.23316","-57.7769"
"BR","Para","MAB","SBMA","Joao Correa da Rocha Airport","-5.36859","-49.138"
"BR","Para","MEU","SBMD","Serra do Areao Airport","-0.889839","-52.6022"
"BR","Para","MTE","SNMA","Monte Alegre Airport","-1.9958","-54.0742"
"BR","Para","NPR","SJNP","Novo Progresso Airport","-7.12583","-55.4008"
"BR","Para","OBI","SNTI","Obidos Airport","-1.86717","-55.5144"
"BR","Para","OIA","SDOW","Ourilandia do Norte Airport","-6.7631","-51.0499"
"BR","Para","ORX","SNOX","Oriximina Airport","-1.71408","-55.8362"
"BR","Para","PTQ","SNMZ","Porto de Moz Airport","-1.74145","-52.2361"
"BR","Para","RDC","SNDC","Redencao Airport","-8.03329","-49.9799"
"BR","Para","SFK","SNSW","Soure Airport","-0.699431","-48.521"
"BR","Para","STM","SBSN","Santarem-Maestro Wilson Fonseca Airport","-2.42472","-54.7858"
"BR","Para","SXX","SNFX","Sao Felix do Xingu Airport","-6.6413","-51.9523"
"BR","Para","TMT","SBTB","Porto Trombetas Airport","-1.4896","-56.3968"
"BR","Para","TUZ","","Tucuma Airport","-6.7488","-51.1478"
"BR","Para","XIG","","Xinguara Municipal Airport","-7.0906","-49.9765"
"BR","Paraiba","CPV","SBKG","Campina Grande Airport (Presidente Joao Suassuna Airport)","-7.26992","-35.8964"
"BR","Paraiba","JPA","SBJP","Presidente Castro Pinto International Airport","-7.14583","-34.9486"
"BR","Parana","AAG","SSYA","Avelino Vieira Airport","-24.1039","-49.7891"
"BR","Parana","APU","SSAP","Apucarana Airport","-23.6095","-51.3845"
"BR","Parana","APX","SSOG","Arapongas Airport","-23.3529","-51.4917"
"BR","Parana","BFH","SBBI","Bacacheri Airport","-25.4051","-49.232"
"BR","Parana","CAC","SBCA","Cascavel Airport (Adalberto Mendes da Silva Airport)","-25.0003","-53.5008"
"BR","Parana","CBW","SSKM","Campo Mourao Airport","-24.0092","-52.3568"
"BR","Parana","CKO","SSCP","Cornelio Procopio Airport","-23.1525","-50.6025"
"BR","Parana","CWB","SBCT","Afonso Pena International Airport","-25.5285","-49.1758"
"BR","Parana","FBE","SSFB","Francisco Beltrao Airport (Paulo Abdala Airport)","-26.0592","-53.0635"
"BR","Parana","GGH","SSCT","Gastao Mesquita Airport","-23.6914","-52.6422"
"BR","Parana","GGJ","SSGY","Guaira Airport","-24.0797","-54.1881"
"BR","Parana","GPB","SBGU","Tancredo Thomas de Faria Airport","-25.3875","-51.5202"
"BR","Parana","IGU","SBFI","Foz do Iguacu International Airport","-25.6003","-54.485"
"BR","Parana","LDB","SBLO","Londrina-Governador Jose Richa Airport","-23.3336","-51.1301"
"BR","Parana","MGF","SBMG","Silvio Name Junior Regional Airport","-23.4761","-52.0162"
"BR","Parana","PGZ","SSZW","Comte. Antonio Amilton Beraldo Airport","-25.1847","-50.1441"
"BR","Parana","PNG","SSPG","Santos Dumont Airport","-25.5401","-48.5312"
"BR","Parana","PTO","SSPB","Juvenal Loureiro Cardoso Airport","-26.2172","-52.6945"
"BR","Parana","PVI","SSPI","Edu Chaves Airport","-23.0899","-52.4885"
"BR","Parana","TEC","SBTL","Telemaco Borba Airport","-24.3178","-50.6516"
"BR","Parana","TOW","SBTD","Luiz dal Canalle Filho Airport","-24.6863","-53.6975"
"BR","Parana","TUR","SBTU","Tucurui Airport","-3.78601","-49.7203"
"BR","Parana","UMU","SSUM","Orlando de Carvalho Airport","-23.7987","-53.3138"
"BR","Pernambuco","CAU","SNRU","Caruaru Airport (Oscar Laranjeiras Airport)","-8.28239","-36.0135"
"BR","Pernambuco","FEN","SBFN","Fernando de Noronha Airport (Gov. Carlos Wilson Airport)","-3.85493","-32.4233"
"BR","Pernambuco","PNZ","SBPL","Senador Nilo Coelho Airport","-9.36241","-40.5691"
"BR","Pernambuco","REC","SBRF","Recife/Guararapes-Gilberto Freyre International Airport","-8.12649","-34.9236"
"BR","Piaui","FLB","SNQG","Cangapara Airport","-6.84639","-43.0773"
"BR","Piaui","GDP","SNGD","Guadalupe Airport","-6.78222","-43.5822"
"BR","Piaui","PCS","SNPC","Picos Airport","-7.06206","-41.5237"
"BR","Piaui","PHB","SBPB","Parnaiba-Prefeito Dr. Joao Silva Filho International Airport","-2.89375","-41.732"
"BR","Piaui","THE","SBTE","Teresina-Senador Petronio Portel Airport","-5.05994","-42.8235"
"BR","Rio Grande do Norte","MVF","SBMS","Gov. Dix-Sept Rosado Airport","-5.20192","-37.3643"
"BR","Rio Grande do Norte","NAT","SBNT","Sao Goncalo do Amarante-Governador Aluizio Alves International Airport","-5.76806","-35.3761"
"BR","Rio Grande do Sul","ALQ","SSLT","Alegrete Airport","-29.8127","-55.8934"
"BR","Rio Grande do Sul","BGV","","Bento Goncalves Airport","-29.1483","-51.5364"
"BR","Rio Grande do Sul","BGX","SBBG","Comandante Gustavo Kraemer Airport","-31.3905","-54.1122"
"BR","Rio Grande do Sul","CEL","SSCN","Canela Airport","-29.3706","-50.8322"
"BR","Rio Grande do Sul","CSU","SSSC","Santa Cruz do Sul Airport","-29.6841","-52.4122"
"BR","Rio Grande do Sul","CTQ","SSVP","Santa Vitoria do Palmar Airport","-33.5022","-53.3442"
"BR","Rio Grande do Sul","CXJ","SBCX","Caxias do Sul Airport (Hugo Cantergiani Regional Airport)","-29.1971","-51.1875"
"BR","Rio Grande do Sul","CZB","","Carlos Ruhl Airport","-28.6578","-53.6106"
"BR","Rio Grande do Sul","ERM","SSER","Erechim Airport","-27.6619","-52.2683"
"BR","Rio Grande do Sul","GEL","SBNM","Sepe Tiaraju Airport","-28.2817","-54.1691"
"BR","Rio Grande do Sul","HRZ","SSHZ","Horizontina Airport","-27.6383","-54.3391"
"BR","Rio Grande do Sul","IJU","SSIJ","Joao Batista Bos Filho Airport","-28.3687","-53.8466"
"BR","Rio Grande do Sul","ITQ","SSIQ","Itaqui Airport","-29.1731","-56.5367"
"BR","Rio Grande do Sul","LVB","SNLB","Livramento do Brumado Airport","-13.6506","-41.8339"
"BR","Rio Grande do Sul","PET","SBPK","Joao Simoes Lopes Neto International Airport","-31.7184","-52.3277"
"BR","Rio Grande do Sul","PFB","SBPF","Lauro Kurtz Airport","-28.244","-52.3266"
"BR","Rio Grande do Sul","POA","SBPA","Salgado Filho International Airport","-29.9944","-51.1714"
"BR","Rio Grande do Sul","RIA","SBSM","Santa Maria Airport (Rio Grande do Sul)","-29.7114","-53.6882"
"BR","Rio Grande do Sul","RIG","SBRG","Rio Grande Regional Airport","-32.0817","-52.1633"
"BR","Rio Grande do Sul","SQY","SSRU","Sao Lourenco do Sul Airport","-31.3833","-52.0328"
"BR","Rio Grande do Sul","SRA","SSZR","Santa Rosa Airport (Brazil)","-27.9067","-54.5204"
"BR","Rio Grande do Sul","TSQ","SBTR","Torres Airport","-29.4149","-49.81"
"BR","Rio Grande do Sul","URG","SBUG","Rubem Berta International Airport","-29.7822","-57.0382"
"BR","Rio de Janeiro","BZC","SBBZ","Umberto Modiano Airport","-22.7709","-41.9631"
"BR","Rio de Janeiro","CAW","SBCP","Bartolomeu Lysandro Airport","-21.6983","-41.3017"
"BR","Rio de Janeiro","CFB","SBCB","Cabo Frio International Airport","-22.9217","-42.0743"
"BR","Rio de Janeiro","ITP","SDUN","Itaperuna Airport","-21.2193","-41.8759"
"BR","Rio de Janeiro","MEA","SBME","Benedito Lacerda Airport","-22.343","-41.766"
"BR","Rio de Janeiro","REZ","SDRS","Resende Airport","-22.4785","-44.4803"
"BR","Rondonia","AQM","","Ariquemes Airport","-10.1781","-62.8256"
"BR","Rondonia","BVH","SBVH","Vilhena Airport (Brigadeiro Camarao Airport)","-12.6944","-60.0983"
"BR","Rondonia","CQS","SWCQ","Costa Marques Airport","-12.4211","-64.2516"
"BR","Rondonia","GJM","SBGM","Guajara-Mirim Airport","-10.7864","-65.2848"
